id,date,temp
957,2015-03-21,5.3
957,2015-03-22,5.4
957,2015-03-24,5.4
957,2015-03-25,5.5
957,2015-03-26,5.6
957,2015-03-27,5.6
957,2015-03-28,5.8
957,2015-03-29,5.8
957,2015-03-30,5.9
957,2015-03-31,5.9
957,2015-04-01,6
957,2015-04-02,6.3
957,2015-04-09,6.8
957,2015-04-10,6.8
957,2015-04-11,6.9
957,2015-04-12,7
957,2015-04-13,6.9
957,2015-04-14,7.1
957,2015-04-15,7.5
957,2015-04-16,7.6
957,2015-04-17,7.6
957,2015-04-18,7.7
957,2015-04-19,7.7
957,2015-04-20,7.8
957,2015-04-21,8
957,2015-04-22,8.2
957,2015-04-23,8.4
957,2015-04-24,8.3
957,2015-04-25,8.4
957,2015-04-26,8.6
957,2015-04-27,8.8
957,2015-04-28,8.7
957,2015-04-29,8.4
957,2015-04-30,9
957,2015-05-01,9.3
957,2015-05-02,9.4
957,2015-05-03,9.4
957,2015-05-04,9.3
957,2015-05-05,10.3
957,2015-05-06,10.5
957,2015-05-07,10.5
957,2015-05-08,10.2
957,2015-05-09,10.3
957,2015-05-10,9.9
957,2015-05-11,10.5
957,2015-05-12,10.7
957,2015-05-13,11.3
957,2015-05-14,11.8
957,2015-05-15,12
957,2015-05-16,11.9
957,2015-05-17,12
957,2015-05-18,12.6
957,2015-05-19,12.3
957,2015-05-20,12.1
957,2015-05-21,12.4
957,2015-05-22,12.5
957,2015-05-23,12.6
957,2015-05-24,12.6
957,2015-05-25,12.2
957,2015-05-26,12.3
957,2015-05-27,12.5
957,2015-05-28,11.6
957,2015-05-29,11.5
957,2015-05-30,12.3
957,2015-05-31,12.7
957,2015-06-01,12.5
957,2015-06-02,13
957,2015-06-03,13.4
957,2015-06-04,13.9
957,2015-06-05,15
957,2015-06-06,14.5
957,2015-06-07,14.5
957,2015-06-08,14.7
957,2015-06-09,14.2
957,2015-06-10,14.1
957,2015-06-11,14.7
957,2015-06-12,14.7
957,2015-06-13,15.8
957,2015-06-14,15.3
957,2015-06-15,15.3
957,2015-06-16,15.6
957,2015-06-17,15.8
957,2015-06-18,16.3
957,2015-06-19,16.4
957,2015-06-20,16.5
957,2015-06-21,16.4
957,2015-06-22,16.7
957,2015-06-23,16.4
957,2015-06-24,16.2
957,2015-06-25,16
957,2015-06-26,16.7
957,2015-06-27,17.1
957,2015-06-28,16.2
957,2015-06-29,16.5
957,2015-06-30,16.6
957,2015-07-01,17.2
957,2015-07-02,17.3
957,2015-07-03,18.8
957,2015-07-04,18.4
957,2015-07-05,18.4
957,2015-07-06,18.2
957,2015-07-07,18.2
957,2015-07-08,18.2
957,2015-07-09,17.9
957,2015-07-10,17.6
957,2015-07-11,17.3
957,2015-07-12,18.2
957,2015-07-13,19.3
957,2015-07-14,19.5
957,2015-07-15,19.9
957,2015-07-16,19.7
957,2015-07-17,19.8
957,2015-07-18,20.1
957,2015-07-19,19.7
957,2015-07-20,20
957,2015-07-21,20.1
957,2015-07-22,20.3
957,2015-07-23,20.7
957,2015-07-24,20.7
957,2015-07-25,21.5
957,2015-07-26,22
957,2015-07-27,22.1
957,2015-07-28,22.6
957,2015-07-29,23.1
957,2015-07-30,23.3
957,2015-07-31,23.4
957,2015-08-01,24
957,2015-08-02,24.4
957,2015-08-03,24.7
957,2015-08-04,25.3
957,2015-08-05,25.6
957,2015-08-06,25.7
957,2015-08-07,25.4
957,2015-08-08,25.2
957,2015-08-09,25.4
957,2015-08-10,25.2
957,2015-08-11,25.1
957,2015-08-12,24
957,2015-08-13,22.9
957,2015-08-14,24
957,2015-08-15,24.5
957,2015-08-16,24.6
957,2015-08-17,24.8
957,2015-08-18,24.1
957,2015-08-19,24
957,2015-08-20,24.4
957,2015-08-21,24.9
957,2015-08-22,24.6
957,2015-08-23,24.2
957,2015-08-24,24.2
957,2015-08-25,23.1
957,2015-08-26,23.3
957,2015-08-27,23.4
957,2015-08-28,23.5
957,2015-08-29,23
957,2015-08-30,22.9
957,2015-08-31,22.6
957,2015-09-01,21.9
957,2015-09-06,22.3
957,2015-09-07,22.3
957,2015-09-08,22.4
957,2015-09-09,22.3
957,2015-09-10,22.1
957,2015-09-11,21.7
957,2015-09-12,21.8
957,2015-09-13,21.4
957,2015-09-14,21.5
957,2015-09-15,21.3
957,2015-09-16,21.2
957,2015-09-17,21.2
957,2015-09-18,21.3
957,2015-09-19,21.2
957,2015-09-20,21.2
957,2015-09-21,21.2
957,2015-09-22,21.1
957,2015-09-23,20.8
957,2015-09-24,20.2
957,2015-09-25,20.9
957,2015-09-26,20.7
957,2015-09-27,21
957,2015-09-28,20.9
957,2015-09-29,20.9
957,2015-09-30,20.8
957,2015-10-01,20.7
957,2015-10-02,20.6
957,2015-10-03,20.4
957,2015-10-04,20.3
957,2015-10-05,20.1
957,2015-10-06,20.1
957,2015-10-07,20.1
957,2015-10-08,20
957,2015-10-09,19.6
957,2015-10-10,19.9
957,2015-10-11,19.8
957,2015-10-12,19.6
957,2015-10-13,19.6
957,2015-10-14,19.7
957,2015-10-15,19.6
957,2015-10-16,19.6
957,2015-10-17,19.6
957,2015-10-18,19.4
957,2015-10-19,19.4
957,2015-10-20,19.2
957,2015-10-21,19.2
957,2015-10-22,19.3
957,2015-10-23,19.3
957,2015-10-24,19.3
957,2015-10-25,19.1
957,2015-10-26,19.1
957,2015-10-27,18.9
957,2015-10-28,18.8
957,2015-10-29,18.5
957,2015-10-30,18.3
957,2015-10-31,17.9
957,2015-11-01,17.7
957,2015-11-02,17.7
957,2015-11-04,17.6
957,2015-11-05,17.6
957,2015-11-06,17.5
957,2015-11-07,17.4
957,2015-11-10,17.1
957,2015-11-11,17
957,2015-11-13,16.9
957,2015-11-14,16.8
957,2015-11-15,16.8
957,2015-11-16,16.7
957,2015-11-17,16.7
957,2015-11-18,16.7
957,2015-11-19,16.6
957,2015-11-20,16.5
957,2015-11-21,16.3
957,2015-11-22,16.2
957,2015-11-23,16.2
957,2015-11-24,15.9
957,2015-11-25,15.7
957,2015-11-27,14.6
957,2015-11-28,14.5
957,2015-11-29,14.4
957,2015-11-30,14.3
957,2015-12-01,14.3
957,2015-12-02,14.2
957,2015-12-05,12.6
957,2015-12-06,12.7
957,2015-12-07,12.7
957,2015-12-08,12.6
957,2015-12-09,12.6
957,2015-12-10,12.6
957,2015-12-11,12.5
957,2015-12-12,12.6
957,2015-12-13,12.6
957,2015-12-14,12.5
957,2015-12-15,12.5
957,2015-12-26,11.2
957,2015-12-27,9.8
957,2016-01-02,10.3
957,2016-01-07,9.6
957,2016-01-08,9.3
957,2016-01-09,9
957,2016-01-10,8.8
957,2016-01-11,8.7
957,2016-01-12,8.6
957,2016-01-13,8.6
957,2016-01-14,8.5
957,2016-01-15,8.5
957,2016-01-16,8.4
957,2016-01-17,8.3
957,2016-01-18,8
957,2016-01-19,7.3
957,2016-01-20,7.2
957,2016-01-22,7.2
957,2016-01-23,6.9
957,2016-01-24,6.5
957,2016-01-25,6.5
957,2016-01-26,6.5
957,2016-01-27,6.5
957,2016-01-28,6.6
957,2016-01-29,6.7
957,2016-01-30,6.5
957,2016-01-31,6.4
957,2016-02-01,6
957,2016-02-02,5.3
957,2016-02-03,5.4
957,2016-02-04,5.4
957,2016-02-05,5.5
957,2016-02-06,5.6
957,2016-02-07,5.6
957,2016-02-08,5.6
957,2016-02-09,5.6
957,2016-02-10,5.7
957,2016-02-11,5.7
957,2016-02-12,5.8
957,2016-02-13,6
957,2016-02-14,5.8
957,2016-02-15,5.8
957,2016-02-16,5.5
957,2016-02-17,5.2
957,2016-02-18,5.2
957,2016-02-19,5.3
957,2016-02-21,5.2
957,2016-02-22,5.3
957,2016-02-23,5.3
957,2016-02-24,5.2
957,2016-02-25,5.3
957,2016-02-26,5.3
957,2016-02-27,5.4
957,2016-02-28,5.4
957,2016-02-29,5.1
957,2016-03-01,4.9
957,2016-03-02,4.9
957,2016-03-03,5
957,2016-03-04,5.1
957,2016-03-05,5.4
957,2016-03-06,5.5
957,2016-03-07,5.5
957,2016-03-08,5.4
957,2016-03-09,5.2
957,2016-03-10,5.3
957,2016-03-11,5.3
957,2016-03-12,5.3
957,2016-03-13,5.4
957,2016-03-14,5.4
957,2016-03-15,5.5
957,2016-03-16,5.5
957,2016-03-17,5.6
957,2016-03-18,5.6
957,2016-03-19,5.6
957,2016-03-20,5.7
957,2016-03-21,5.9
957,2016-03-22,6.2
957,2016-03-23,6
957,2016-03-24,5.9
957,2016-03-25,6
957,2016-03-26,6.1
957,2016-03-27,6.2
957,2016-03-28,6.4
957,2016-03-29,6.4
957,2016-03-31,6.8
957,2016-04-01,6.8
957,2016-04-02,7
957,2016-04-03,6.8
957,2016-04-04,6.9
957,2016-04-05,7.3
957,2016-04-06,7.3
957,2016-04-07,7.4
957,2016-04-08,7.5
957,2016-04-09,7.6
957,2016-04-10,7.7
957,2016-04-11,7.8
957,2016-04-12,7.8
957,2016-04-13,8
957,2016-04-14,8
957,2016-04-15,8
957,2016-04-16,8
957,2016-04-17,8.6
957,2016-04-18,9.2
957,2016-04-19,9.2
957,2016-04-20,9.4
957,2016-04-21,9.6
957,2016-04-22,9.6
957,2016-04-23,9.6
957,2016-04-24,9.7
957,2016-04-25,9.7
957,2016-04-26,9.8
957,2016-04-27,9.8
957,2016-04-28,9.7
957,2016-04-29,9.5
957,2016-04-30,10.7
957,2016-05-01,11.1
957,2016-05-02,11
957,2016-05-03,11.3
957,2016-05-04,11.4
957,2016-05-05,12
957,2016-05-06,12.2
957,2016-05-07,12
957,2016-05-08,11.9
957,2016-05-09,12
957,2016-05-10,12
957,2016-05-11,11.9
957,2016-05-12,12.3
957,2016-05-13,12.1
957,2016-05-14,12.3
957,2016-05-15,12.5
957,2016-05-16,12.1
957,2016-05-17,12.3
957,2016-05-18,12.5
957,2016-05-19,12.8
957,2016-05-20,12.7
957,2016-05-21,12.9
957,2016-05-22,13
957,2016-05-23,13.4
957,2016-05-24,13.5
957,2016-05-25,13.6
957,2016-05-26,13.9
957,2016-05-27,13.7
957,2016-05-28,13.8
957,2016-05-29,13.5
957,2016-05-30,13.7
957,2016-05-31,13.8
957,2016-06-01,13.6
957,2016-06-02,14.4
957,2016-06-03,14.7
957,2016-06-04,14.4
957,2016-06-05,14.6
957,2016-06-06,15.3
957,2016-06-07,15
957,2016-06-08,15.1
957,2016-06-09,15.4
957,2016-06-10,15.7
957,2016-06-11,15.6
957,2016-06-12,15.4
957,2016-06-13,15.2
957,2016-06-14,15.5
957,2016-06-15,16.1
957,2016-06-16,15.9
957,2016-06-17,16.3
957,2016-06-18,16.7
957,2016-06-19,16.4
957,2016-06-20,16.3
957,2016-06-21,16.7
957,2016-06-22,17
957,2016-06-23,17.4
957,2016-06-24,17
957,2016-06-25,17.3
957,2016-06-26,18
957,2016-06-27,17.5
957,2016-06-28,17.3
957,2016-06-29,17.6
957,2016-06-30,18.2
957,2016-07-01,17.9
957,2016-07-02,18.9
957,2016-07-03,18.9
957,2016-07-04,18.9
957,2016-07-05,19.2
957,2016-07-06,2.4
957,2016-07-07,0
957,2016-07-08,9.7
957,2016-07-09,19.4
957,2016-07-10,19.2
957,2016-07-11,19.9
957,2016-07-12,10
957,2016-07-13,0
957,2016-07-14,9.7
957,2016-07-15,20.3
957,2016-07-16,21.2
957,2016-07-17,19.9
957,2016-07-18,20.1
957,2016-07-19,19.9
957,2016-07-20,19.7
957,2016-07-21,20.1
957,2016-07-22,21.4
957,2016-07-23,21.3
957,2016-07-24,22.2
957,2016-07-25,21.9
957,2016-07-26,21.8
957,2016-07-27,23.1
957,2016-07-28,23
957,2016-07-29,8.7
957,2016-07-30,0
957,2016-07-31,0
957,2016-08-01,11.6
957,2016-08-02,23
957,2016-08-03,23.5
957,2016-08-04,23.6
957,2016-08-05,23.5
957,2016-08-06,23.1
957,2016-08-07,14.3
957,2016-08-08,0
957,2016-08-09,17.5
957,2016-08-10,23.2
957,2016-08-11,22.1
957,2016-08-12,23.9
957,2016-08-13,22.1
957,2016-08-14,25.9
957,2016-08-15,24.8
957,2016-08-16,25.8
957,2016-08-17,25.1
957,2016-08-18,23.5
957,2016-08-19,24
957,2016-08-20,25.6
957,2016-08-21,24.4
957,2016-08-22,23.8
957,2016-08-23,23.3
957,2016-08-24,23.9
957,2016-08-25,23.1
957,2016-08-26,22.9
957,2016-08-27,23.1
957,2016-08-28,22.5
957,2016-08-29,21.6
957,2016-08-30,21.5
957,2016-08-31,21.1
957,2016-09-01,21.9
957,2016-09-02,22.6
957,2016-09-03,22.9
957,2016-09-04,22.7
957,2016-09-05,22.7
957,2016-09-06,22.8
957,2016-09-07,22.8
957,2016-09-08,22.8
957,2016-09-09,22.7
957,2016-09-10,22.8
957,2016-09-11,23
957,2016-09-12,23.1
957,2016-09-13,22.4
957,2016-09-14,22.7
957,2016-09-15,22.8
957,2016-09-16,22.6
957,2016-09-17,22
957,2016-09-18,21.5
957,2016-09-19,21.5
957,2016-09-20,21.1
957,2016-09-21,21.1
957,2016-09-22,21.2
957,2016-09-23,21
957,2016-09-24,21
957,2016-09-25,20.9
957,2016-09-26,20.6
957,2016-09-27,20.4
957,2016-09-28,20.2
957,2016-09-29,20.5
957,2016-09-30,20.6
957,2016-10-01,20.8
957,2016-10-05,21.1
957,2016-10-06,21
957,2016-10-07,20.8
957,2016-10-08,20.6
957,2016-10-09,20.2
957,2016-10-10,19.9
957,2016-10-11,19.2
957,2016-10-12,18.5
957,2016-10-13,18.6
957,2016-10-14,18.6
957,2016-10-15,18.8
957,2016-10-16,18.6
957,2016-10-17,18.6
957,2016-10-18,18.6
957,2016-10-19,18.8
957,2016-10-20,18.7
957,2016-10-21,18.7
957,2016-10-22,18.6
957,2016-10-23,18.5
957,2016-10-24,18.5
957,2016-10-25,18.5
957,2016-10-26,18.5
957,2016-10-27,18.4
957,2016-10-28,18.3
957,2016-10-29,18
957,2016-10-30,17.7
957,2016-10-31,17.4
957,2016-11-01,17.1
957,2016-11-02,16.7
957,2016-11-03,16.6
957,2016-11-04,16.5
957,2016-11-05,16.5
957,2016-11-06,16.6
957,2016-11-07,16.6
957,2016-11-08,16.2
957,2016-11-09,15.8
957,2016-11-10,15.5
957,2016-11-14,15.4
957,2016-11-15,15.2
957,2016-11-16,15
957,2016-11-17,14.9
957,2016-11-18,14.7
957,2016-11-19,14.7
957,2016-11-20,14.7
957,2016-11-21,14.5
957,2016-11-22,14.3
957,2016-11-23,13.7
957,2016-11-24,13.5
957,2016-11-25,13.4
957,2016-11-26,13.3
957,2016-11-27,13.2
957,2016-11-28,13
957,2016-11-29,12.9
957,2016-11-30,12.9
957,2016-12-01,12.8
957,2016-12-02,12.6
957,2016-12-03,12.6
957,2016-12-04,12.5
957,2016-12-05,12.5
957,2016-12-06,12.3
957,2016-12-07,12.1
957,2016-12-08,12
957,2016-12-13,11.3
957,2016-12-14,11.1
957,2016-12-18,10.5
957,2016-12-19,10.6
957,2016-12-20,10.5
957,2016-12-21,10.5
957,2016-12-22,10.5
957,2016-12-23,10
957,2016-12-24,9.9
957,2016-12-25,9.9
957,2016-12-26,9.5
957,2016-12-27,9.3
957,2016-12-28,9.3
957,2016-12-29,9.2
957,2016-12-30,9.1
957,2016-12-31,9.3
957,2017-01-01,9.3
957,2017-01-02,9.3
957,2017-01-03,9.3
957,2017-01-04,9.3
957,2017-01-05,9.2
957,2017-01-06,9.2
957,2017-01-07,9
957,2017-01-08,9
957,2017-01-09,8.9
957,2017-01-10,8.8
957,2017-01-11,8.7
957,2017-01-12,8.6
957,2017-01-13,8.4
957,2017-01-14,8.1
957,2017-01-15,7.8
957,2017-01-16,7.7
957,2017-01-17,7.7
957,2017-01-18,7.7
957,2017-01-19,7.6
957,2017-01-20,7.3
957,2017-01-21,6.9
957,2017-01-22,6.7
957,2017-01-23,6.6
957,2017-01-24,6.5
957,2017-01-25,6.4
957,2017-01-26,6.4
957,2017-01-27,6.4
957,2017-01-28,6.3
957,2017-01-29,6.5
957,2017-01-30,6.5
957,2017-01-31,6.5
957,2017-02-01,6.4
957,2017-02-02,6.3
957,2017-02-03,6.4
957,2017-02-04,6.4
957,2017-02-05,6.2
957,2017-02-06,5.9
957,2017-02-07,5.9
957,2017-02-08,5.8
957,2017-02-09,5.6
957,2017-02-10,5.5
957,2017-02-11,5.3
957,2017-02-12,5.2
957,2017-02-13,5.2
957,2017-02-14,5.2
957,2017-02-15,5.3
957,2017-02-16,5.3
957,2017-02-17,5.3
957,2017-02-18,5.1
957,2017-02-24,4.6
957,2017-02-25,4.7
957,2017-02-26,4.9
957,2017-02-27,4.9
957,2017-02-28,5
957,2017-03-01,5.1
957,2017-03-02,5.1
957,2017-03-03,5.2
957,2017-03-04,5.3
957,2017-03-05,5.4
957,2017-03-06,5.3
957,2017-03-07,5.1
957,2017-03-08,4.9
957,2017-03-09,4.9
957,2017-03-10,5
957,2017-03-11,5.1
957,2017-03-12,5.2
957,2017-03-13,5.3
957,2017-03-14,5.3
957,2017-03-15,5.4
957,2017-03-16,5.5
957,2017-03-17,5.6
957,2017-03-18,5.6
957,2017-03-19,5.6
957,2017-03-20,5.7
957,2017-03-21,5.7
957,2017-03-22,5.9
957,2017-03-23,5.9
957,2017-03-24,6
957,2017-03-25,6
957,2017-03-26,6.1
957,2017-03-27,6.1
957,2017-03-28,6.2
957,2017-03-29,6.2
957,2017-03-30,6.3
957,2017-03-31,6.4
957,2017-04-01,6.5
957,2017-04-02,6.5
957,2017-04-03,6.7
957,2017-04-04,6.8
957,2017-04-05,6.9
957,2017-04-06,7.1
957,2017-04-07,7.1
957,2017-04-08,7.2
957,2017-04-09,7.3
957,2017-04-10,7.5
957,2017-04-11,7.5
957,2017-04-12,7.6
957,2017-04-13,7.8
957,2017-04-14,7.9
957,2017-04-15,8.4
957,2017-04-16,8.3
957,2017-04-17,8.3
957,2017-04-18,8.5
957,2017-04-19,8.6
957,2017-04-20,8.6
957,2017-04-21,8.3
957,2017-04-22,8.3
957,2017-04-23,8.7
957,2017-04-24,9.1
957,2017-04-25,9.5
957,2017-04-26,9.5
957,2017-04-27,9.5
957,2017-04-28,10
957,2017-04-29,9.9
957,2017-04-30,10.2
957,2017-05-01,10.3
957,2017-05-02,10.4
957,2017-05-03,10.4
957,2017-05-04,10.4
957,2017-05-05,10.4
957,2017-05-06,10.8
957,2017-05-07,10.8
957,2017-05-08,11.4
957,2017-05-13,12
957,2017-05-14,12
957,2017-05-15,12.2
957,2017-05-16,12.4
957,2017-05-17,12.6
957,2017-05-18,12.4
957,2017-05-19,12.9
957,2017-05-20,12.5
957,2017-05-21,12.3
957,2017-05-22,12.3
957,2017-05-23,13.1
957,2017-05-24,12.8
957,2017-05-25,13.7
957,2017-05-26,13.6
957,2017-05-27,13.6
957,2017-05-28,14
957,2017-05-29,14.3
957,2017-05-30,14.3
957,2017-06-03,13.9
957,2017-06-04,13.7
957,2017-06-05,13.8
957,2017-06-06,14.3
957,2017-06-07,15.1
957,2017-06-08,14.8
957,2017-06-09,15.5
957,2017-06-10,15.3
957,2017-06-11,15.3
957,2017-06-12,15.7
957,2017-06-13,15.8
957,2017-06-14,15.7
957,2017-06-15,16.3
957,2017-06-16,16.4
957,2017-06-17,15.8
957,2017-06-18,15.7
957,2017-06-19,15.5
957,2017-06-20,15.5
957,2017-06-21,15.3
957,2017-06-22,16.7
957,2017-06-23,16
957,2017-06-24,17.5
957,2017-06-25,17.2
957,2017-06-26,17.1
957,2017-06-27,17.1
957,2017-06-28,17.4
957,2017-06-29,17.6
957,2017-06-30,17.4
957,2017-07-01,17.5
957,2017-07-02,18.4
957,2017-07-07,19.6
957,2017-07-14,22.4
957,2017-07-16,22.3
957,2017-07-20,20.5
957,2017-07-21,20.6
957,2017-07-22,21.2
957,2017-07-26,22.6
957,2017-07-27,21.7
957,2017-07-28,21.6
957,2017-07-29,21.7
957,2017-07-30,21.5
957,2017-07-31,21.7
957,2017-08-01,23.5
957,2017-08-02,21.9
957,2017-08-03,23.2
957,2017-08-04,22.6
957,2017-08-05,22.9
957,2017-08-06,24.5
957,2017-08-07,21.5
957,2017-08-08,24.4
957,2017-08-09,23.4
957,2017-08-10,22.9
957,2017-08-11,23.1
957,2017-08-12,22.7
957,2017-08-13,22.3
957,2017-08-14,22.3
957,2017-08-15,23.3
957,2017-08-16,23.2
957,2017-08-17,22.4
957,2017-08-22,24
957,2017-08-23,24.8
957,2017-09-02,22.7
957,2017-09-03,22.1
957,2017-09-04,21.7
957,2017-09-05,21.6
957,2017-09-06,21
957,2017-09-07,22
957,2017-09-08,22.3
957,2017-09-09,21.4
957,2017-09-10,21.8
957,2017-09-11,21.5
957,2017-09-12,21.4
957,2017-09-13,21.4
957,2017-09-14,20.6
957,2017-09-15,20.6
957,2017-09-16,20.9
957,2017-09-17,20.4
957,2017-09-18,19.9
957,2017-09-19,20.6
957,2017-09-20,20.7
957,2017-09-21,20.8
957,2017-09-22,20.7
957,2017-09-23,20.7
957,2017-09-24,20.9
957,2017-09-25,20.9
957,2017-09-26,21.1
957,2017-09-27,20.6
957,2017-09-28,20.2
957,2017-09-29,20.5
957,2017-09-30,20.8
957,2017-10-01,20
957,2017-10-02,19.7
957,2017-10-03,19.1
957,2017-10-04,18.6
957,2017-10-05,18.8
957,2017-10-06,18.7
957,2017-10-07,18.8
957,2017-10-08,18.9
957,2017-10-09,19
957,2017-10-10,19.2
957,2017-10-11,18.9
957,2017-10-12,18.7
957,2017-10-13,18.3
957,2017-10-14,17.5
957,2017-10-15,17.4
957,2017-10-16,17.2
957,2017-10-17,17
957,2017-10-18,17.1
957,2017-10-19,17.2
957,2017-10-20,17
957,2017-10-21,17
957,2017-10-22,16.8
957,2017-10-23,16.7
957,2017-10-24,16.7
957,2017-10-25,16.5
957,2017-10-26,16.5
957,2017-10-27,16.4
957,2017-10-28,16.3
957,2017-10-29,16.3
957,2017-10-30,16.1
957,2017-10-31,15.7
957,2017-11-01,15.6
957,2017-11-02,15.4
957,2017-11-03,15.4
957,2017-11-04,15.3
957,2017-11-05,15.1
957,2017-11-06,15
957,2017-11-07,15
957,2017-11-08,14.9
957,2017-11-09,14.8
957,2017-11-10,14.7
957,2017-11-11,14.5
957,2017-11-12,14.5
957,2017-11-13,14.4
957,2017-11-14,14.3
957,2017-11-15,14.1
957,2017-11-16,14.1
957,2017-11-17,13.8
957,2017-11-18,13.4
957,2017-11-19,12.9
957,2017-11-20,12.8
957,2017-11-21,12.7
957,2017-11-22,12.6
957,2017-11-23,12.3
957,2017-11-24,12.1
957,2017-11-25,12
957,2017-11-26,11.9
957,2017-11-27,11.8
957,2017-11-28,11.8
957,2017-11-29,11.6
957,2017-11-30,11.2
957,2017-12-01,11
957,2017-12-02,11
957,2017-12-03,11
957,2017-12-04,10.9
957,2017-12-05,10.8
957,2017-12-06,10.8
957,2017-12-07,10.6
957,2017-12-08,10.5
957,2017-12-09,10.5
957,2017-12-10,10.4
957,2017-12-11,9.8
957,2017-12-12,9
957,2017-12-13,9.1
957,2017-12-14,9
957,2017-12-15,8.9
957,2017-12-16,8.7
957,2017-12-17,8.5
957,2017-12-18,8.5
957,2017-12-19,8.4
957,2017-12-20,8.4
957,2017-12-21,8.4
957,2017-12-22,8.4
957,2017-12-23,8.4
957,2017-12-24,5.4
957,2017-12-25,6.4
957,2017-12-26,7.9
957,2017-12-27,7.4
957,2017-12-28,7.6
957,2017-12-29,7.7
957,2017-12-30,7.6
957,2017-12-31,7.5
958,2013-01-01,5.8
958,2013-01-02,5.2
958,2013-01-03,4.5
958,2013-01-04,4.7
958,2013-01-05,5.2
958,2013-01-06,5.3
958,2013-01-07,5.1
958,2013-01-21,4.5
958,2013-01-22,4.5
958,2013-01-23,4.8
958,2013-01-24,4.5
958,2013-01-25,4.3
958,2013-01-26,4.3
958,2013-01-27,4.3
958,2013-01-28,4
958,2013-01-29,4.1
958,2013-01-30,4.1
958,2013-01-31,4.1
958,2013-02-01,4.3
958,2013-02-02,4.3
958,2013-02-03,4.1
958,2013-02-04,3.8
958,2013-02-05,4.1
958,2013-02-06,4.1
958,2013-02-07,4
958,2013-02-08,4
958,2013-02-09,4
958,2013-02-10,3.8
958,2013-02-11,3.7
958,2013-02-12,3.6
958,2013-02-13,3.6
958,2013-02-14,3.6
958,2013-02-15,3.5
958,2013-02-16,3.4
958,2013-02-17,3.7
958,2013-02-18,3.8
958,2013-02-19,3.9
958,2013-02-20,3.9
958,2013-02-21,3.8
958,2013-02-22,3.8
958,2013-02-23,3.8
958,2013-02-24,3.8
958,2013-02-25,3.9
958,2013-02-26,4
958,2013-02-27,4.1
958,2013-02-28,4.2
958,2013-03-01,4.2
958,2013-03-02,4
958,2013-03-03,4
958,2013-03-04,4.1
958,2013-03-05,4.2
958,2013-03-06,4.3
958,2013-03-07,4.5
958,2013-03-08,4.6
958,2013-03-09,4.8
958,2013-03-10,4.9
958,2013-03-11,4.8
958,2013-03-12,4.9
958,2013-03-13,5
958,2013-03-14,5
958,2013-03-15,5.2
958,2013-03-16,5.3
958,2013-03-17,5.4
958,2013-03-18,5.5
958,2013-03-19,5.7
958,2013-03-20,5.8
958,2013-03-21,5.3
958,2013-03-22,5.3
958,2013-03-23,5.4
958,2013-03-24,5.6
958,2013-03-25,5.7
958,2013-03-26,5.7
958,2013-03-27,5.8
958,2013-03-28,6
958,2013-03-29,6.1
958,2013-03-30,6.2
958,2013-03-31,6.1
958,2013-04-01,6.1
958,2013-04-02,6.3
958,2013-04-03,6.2
958,2013-04-04,6.3
958,2013-04-05,6.3
958,2013-04-06,6.5
958,2013-04-07,6.1
958,2013-04-08,6.3
958,2013-04-09,6.6
958,2013-04-10,6.7
958,2013-04-11,6.9
958,2013-04-12,7
958,2013-04-13,7.3
958,2013-04-14,7.6
958,2013-04-15,7.5
958,2013-04-16,7.6
958,2013-04-17,7.9
958,2013-04-18,7.9
958,2013-04-19,7.8
958,2013-04-20,7.7
958,2013-04-21,7.5
958,2013-04-22,7.5
958,2013-04-23,7.6
958,2013-04-24,7.9
958,2013-04-25,8.2
958,2013-04-26,8.3
958,2013-04-27,8.5
958,2013-04-28,8.7
958,2013-04-29,9.1
958,2013-04-30,9.1
958,2013-05-01,9.4
958,2013-05-02,9.6
958,2013-05-03,10
958,2013-05-04,9.5
958,2013-05-05,9.8
958,2013-05-06,9.5
958,2013-05-07,9.7
958,2013-05-08,10.1
958,2013-05-09,10.2
958,2013-05-10,10.6
958,2013-05-11,10.6
958,2013-05-12,11
958,2013-05-13,11.5
958,2013-05-14,11.8
958,2013-05-15,12.1
958,2013-05-16,11.6
958,2013-05-17,11.7
958,2013-05-18,11.5
958,2013-05-19,12.2
958,2013-05-20,12
958,2013-05-21,11.9
958,2013-05-22,12.1
958,2013-05-23,12.4
958,2013-05-24,12.8
958,2013-05-25,13.3
958,2013-05-26,13.7
958,2013-05-27,13.8
958,2013-05-28,14
958,2013-05-29,14.4
958,2013-05-30,14.4
958,2013-05-31,14.2
958,2013-06-01,14.2
958,2013-06-02,13.7
958,2013-06-03,13.6
958,2013-06-04,13.4
958,2013-06-05,13.7
958,2013-06-06,13.6
958,2013-06-07,13.9
958,2013-06-08,14.1
958,2013-06-09,14.2
958,2013-06-10,14.2
958,2013-06-11,14.4
958,2013-06-12,14.5
958,2013-06-13,14.7
958,2013-06-14,14.4
958,2013-06-15,14.6
958,2013-06-16,14.4
958,2013-06-17,14.6
958,2013-06-18,14.7
958,2013-06-19,14.8
958,2013-06-20,14.8
958,2013-06-21,14.6
958,2013-06-22,15.2
958,2013-06-23,16
958,2013-06-24,16.3
958,2013-06-25,16.6
958,2013-06-26,16.5
958,2013-06-27,16.6
958,2013-06-28,16.6
958,2013-06-29,16.5
958,2013-06-30,16.3
958,2013-07-01,16.1
958,2013-07-02,17.2
